timestamp,src_ip,dst_ip,protocol,packet_size,src_port,dst_port,flags,Info,label
0.064488,192.168.1.227,24.102.0.50,TCP,60,20920,6770,SYN,Port scan attempt,attack
0.322796,192.168.1.167,192.168.1.165,HTTPS,215,10005,731,SYN-ACK,Normal communication,benign
0.293954,192.168.1.249,192.168.1.73,HTTPS,516,53630,932,SYN-ACK,Normal communication,benign
0.072808,192.168.1.62,192.168.1.10,FTP,154,43749,292,SYN-ACK,Normal communication,benign
0.273585,192.168.1.16,21.223.238.216,HTTPS,793,46217,612,SYN-ACK,Normal communication,benign
0.324998,192.168.1.24,165.58.104.1,TCP,60,26980,1516,SYN,Port scan attempt,attack
0.04184,192.168.1.219,192.168.1.75,DNS,55,51505,702,,Normal communication,benign
0.054751,137.217.9.39,192.168.1.166,UDP,1558,6970,1010,,Flood traffic,attack
0.239019,192.168.1.73,192.168.1.2,SSH,260,38381,558,,Normal communication,benign
0.424164,49.185.180.80,192.168.1.131,UDP,1212,45068,153,,Flood traffic,attack
0.416691,192.168.1.43,192.168.1.129,SSH,142,58265,22,,Repeated login attempts,attack
0.474548,192.168.1.191,192.168.1.82,FTP,823,49980,922,SYN-ACK,Normal communication,benign
0.220954,57.57.194.234,192.168.1.187,TCP,60,9579,82,RST,Connection reset flood,attack
0.417901,192.168.1.246,192.168.1.213,SSH,109,4878,22,,Repeated login attempts,attack
0.402165,192.168.1.247,157.61.87.89,DNS,615,27249,692,SYN-ACK,Normal communication,benign
0.303622,192.168.1.8,192.168.1.145,SSH,124,56676,22,,Repeated login attempts,attack
0.018528,192.168.1.186,192.168.1.168,HTTPS,502,37918,152,SYN,Normal communication,benign
0.28355,192.168.1.152,192.168.1.186,SSH,595,45907,867,SYN-ACK,Normal communication,benign
0.055916,188.25.90.84,192.168.1.88,TCP,60,54727,755,RST,Connection reset flood,attack
0.479964,192.168.1.47,161.21.78.58,DNS,346,27331,53,,Suspicious DNS payload,attack
0.061914,192.168.1.246,129.34.15.89,SSH,314,30293,606,ACK,Normal communication,benign
0.026009,192.168.1.74,136.183.242.51,DNS,323,54513,53,,Suspicious DNS payload,attack
0.010991,192.168.1.89,192.168.1.159,DNS,1090,2023,2,,Normal communication,benign
0.073754,192.168.1.109,192.168.1.254,SSH,149,3094,22,,Repeated login attempts,attack
0.384797,192.168.1.13,192.168.1.136,TCP,1064,10157,673,ACK,Normal communication,benign
0.02918,192.168.1.178,189.65.8.70,TCP,60,8577,2514,SYN,Port scan attempt,attack
0.041381,192.168.1.91,192.168.1.173,TCP,397,27594,1010,RST,Normal communication,benign
0.099886,192.168.1.40,192.168.1.186,SSH,98,4745,22,,Repeated login attempts,attack
0.054718,192.168.1.199,192.168.1.41,HTTPS,1041,51309,951,SYN,Normal communication,benign
0.312386,192.168.1.173,84.203.197.253,SSH,1032,7559,371,RST,Normal communication,benign
0.46663,141.94.102.164,192.168.1.159,UDP,1183,14372,985,,Flood traffic,attack
0.48113,192.168.1.180,192.168.1.243,SSH,548,43617,559,,Normal communication,benign
0.041992,192.168.1.168,33.183.27.197,UDP,1043,53216,839,SYN,Normal communication,benign
0.308831,192.168.1.175,31.16.196.234,HTTP,260,55021,1021,,Normal communication,benign
0.083787,192.168.1.146,192.168.1.90,TCP,219,36885,324,,Normal communication,benign
0.41302,192.168.1.203,59.92.74.143,HTTP,175,49335,789,ACK,Normal communication,benign
0.480005,24.92.30.255,192.168.1.52,UDP,1569,22019,867,,Flood traffic,attack
0.414203,192.168.1.178,118.117.42.57,UDP,209,43508,121,ACK,Normal communication,benign
0.041753,192.168.1.206,152.114.180.193,TCP,60,23840,3717,SYN,Port scan attempt,attack
0.245601,192.168.1.1,192.168.1.23,FTP,201,37840,95,FIN,Normal communication,benign
0.023266,192.168.1.88,192.168.1.212,SSH,138,32489,22,,Repeated login attempts,attack
0.208828,192.168.1.111,192.168.1.184,UDP,467,46155,381,ACK,Normal communication,benign
0.408354,192.168.1.140,192.168.1.100,FTP,411,42865,314,ACK,Normal communication,benign
0.067921,192.168.1.68,27.132.64.209,UDP,415,63784,109,,Normal communication,benign
0.071317,160.96.81.240,192.168.1.89,UDP,1627,15234,686,,Flood traffic,attack
0.417079,192.168.1.153,192.168.1.104,SSH,825,39182,820,FIN,Normal communication,benign
0.272814,192.168.1.120,22.173.150.16,TCP,1938,52605,443,PSH,Large outbound data,attack
0.036298,192.168.1.243,101.152.60.240,FTP,851,37539,403,SYN,Normal communication,benign
0.064037,192.168.1.229,186.137.235.27,FTP,292,24446,785,SYN,Normal communication,benign
0.004741,46.236.255.108,192.168.1.170,TCP,60,13175,758,RST,Connection reset flood,attack
0.001512,192.168.1.78,192.168.1.53,HTTPS,616,63851,531,FIN,Normal communication,benign
0.057454,192.168.1.224,168.213.211.175,FTP,52,27534,636,ACK,Normal communication,benign
0.30203,192.168.1.82,192.168.1.223,SSH,112,45833,22,,Repeated login attempts,attack
0.288488,192.168.1.66,192.168.1.223,HTTP,203,10711,518,ACK,Normal communication,benign
0.307518,52.25.112.152,192.168.1.206,UDP,1685,19893,900,,Flood traffic,attack
0.036693,87.50.120.83,192.168.1.79,UDP,1272,47290,479,,Flood traffic,attack
0.071941,192.168.1.70,66.111.88.235,DNS,678,8207,589,SYN-ACK,Normal communication,benign
0.474918,192.168.1.49,21.12.59.12,SSH,492,46877,220,ACK,Normal communication,benign
0.046541,192.168.1.39,156.22.68.198,DNS,465,8788,53,,Suspicious DNS payload,attack
0.436096,192.168.1.250,192.168.1.149,SSH,80,17804,22,,Repeated login attempts,attack
0.092571,192.168.1.139,192.168.1.125,SSH,677,52072,891,,Normal communication,benign
0.036667,192.168.1.157,50.240.85.227,TCP,1095,16858,342,RST,Normal communication,benign
0.09256,192.168.1.195,52.200.69.206,HTTP,70,43993,963,PSH,Normal communication,benign
0.090544,192.168.1.178,44.174.109.103,DNS,590,46576,53,,Suspicious DNS payload,attack
0.096619,192.168.1.36,52.216.136.165,TCP,60,25155,4971,SYN,Port scan attempt,attack
0.461045,192.168.1.139,50.206.233.161,TCP,60,38880,1464,SYN,Port scan attempt,attack
0.283222,192.168.1.150,192.168.1.136,SSH,110,37074,22,,Repeated login attempts,attack
0.48512,82.65.57.169,192.168.1.61,UDP,1389,36233,5,,Flood traffic,attack
0.044235,192.168.1.112,124.205.204.222,TCP,60,50083,3496,SYN,Port scan attempt,attack
0.477572,192.168.1.117,192.168.1.16,HTTPS,947,12210,1001,PSH,Normal communication,benign
0.047625,192.168.1.25,192.168.1.39,HTTP,673,11473,60,RST,Normal communication,benign
0.019384,192.168.1.94,119.47.122.75,DNS,404,55107,53,,Suspicious DNS payload,attack
0.268587,192.168.1.192,164.177.78.11,TCP,60,28321,4202,SYN,Port scan attempt,attack
0.032559,134.200.6.155,192.168.1.239,UDP,1672,28422,738,,Flood traffic,attack
0.362153,52.25.112.152,192.168.1.78,TCP,60,6114,678,RST,Connection reset flood,attack
0.005354,192.168.1.140,122.144.3.115,HTTP,705,50172,310,SYN-ACK,Normal communication,benign
0.018049,102.152.248.39,192.168.1.194,UDP,1865,61452,75,,Flood traffic,attack
0.318639,192.168.1.199,170.21.243.233,DNS,286,30537,175,FIN,Normal communication,benign
0.05123,192.168.1.233,192.168.1.148,DNS,95,45657,619,SYN-ACK,Normal communication,benign
0.005896,192.168.1.135,192.168.1.17,SSH,96,5293,22,,Repeated login attempts,attack
0.269066,90.163.58.49,192.168.1.233,UDP,1357,26611,217,,Flood traffic,attack
0.283308,192.168.1.197,192.168.1.24,FTP,454,47511,639,,Normal communication,benign
0.46817,192.168.1.218,110.116.193.154,FTP,1149,47935,410,RST,Normal communication,benign
0.423568,192.168.1.163,196.226.146.12,DNS,521,8888,53,,Suspicious DNS payload,attack
0.359883,42.218.106.219,192.168.1.183,UDP,1794,43486,445,,Flood traffic,attack
0.474875,192.168.1.153,192.168.1.229,FTP,263,53114,698,RST,Normal communication,benign
0.080324,192.168.1.42,192.168.1.32,SSH,107,9216,22,,Repeated login attempts,attack
0.46738,192.168.1.73,192.168.1.15,SSH,138,56635,22,,Repeated login attempts,attack
0.311139,192.168.1.47,192.168.1.167,HTTP,1169,27459,550,SYN-ACK,Normal communication,benign
0.096401,192.168.1.129,192.168.1.135,TCP,50,17615,207,RST,Normal communication,benign
0.249678,192.168.1.78,192.168.1.124,TCP,632,55217,405,SYN-ACK,Normal communication,benign
0.42269,192.168.1.34,152.149.201.57,HTTP,183,51473,348,SYN,Normal communication,benign
0.045397,192.168.1.195,192.168.1.191,DNS,431,31428,616,PSH,Normal communication,benign
0.10678,192.168.1.118,38.121.114.4,TCP,60,47328,1972,SYN,Port scan attempt,attack
0.488381,192.168.1.229,192.168.1.156,HTTPS,1028,54281,693,RST,Normal communication,benign
0.295099,192.168.1.100,192.121.198.122,TCP,3361,62335,443,PSH,Large outbound data,attack
0.34714,192.168.1.54,87.1.112.252,TCP,276,57098,436,SYN,Normal communication,benign
0.445201,29.11.183.158,192.168.1.99,UDP,1366,61059,1022,,Flood traffic,attack
0.071981,188.188.24.176,192.168.1.68,UDP,1292,63631,808,,Flood traffic,attack
0.035819,192.168.1.152,192.168.1.174,SSH,119,30640,22,,Repeated login attempts,attack
0.431739,192.168.1.1,32.144.199.2,SSH,1114,14669,508,RST,Normal communication,benign
0.387701,192.168.1.160,192.168.1.174,SSH,102,12549,22,,Repeated login attempts,attack
0.008114,192.168.1.116,192.168.1.149,HTTP,476,35960,24,ACK,Normal communication,benign
0.01515,128.229.175.141,192.168.1.107,UDP,1947,30399,123,,Flood traffic,attack
0.070962,192.168.1.81,192.168.1.20,TCP,289,6687,785,PSH,Normal communication,benign
0.440252,192.168.1.191,136.141.103.137,TCP,2691,61206,443,PSH,Large outbound data,attack
0.447514,192.168.1.149,192.168.1.25,UDP,320,7463,292,SYN,Normal communication,benign
0.03861,192.168.1.110,192.168.1.18,HTTP,148,62025,664,PSH,Normal communication,benign
0.026165,192.168.1.122,63.201.43.105,FTP,204,36631,232,,Normal communication,benign
0.295307,137.165.95.179,192.168.1.145,UDP,1899,31337,14,,Flood traffic,attack
0.349397,192.168.1.146,38.79.27.224,TCP,60,56303,6047,SYN,Port scan attempt,attack
0.482966,192.168.1.74,192.168.1.64,HTTPS,41,32556,377,SYN-ACK,Normal communication,benign
0.232653,192.168.1.60,192.168.1.123,SSH,519,45201,1009,,Normal communication,benign
0.36507,153.17.48.16,192.168.1.14,UDP,1739,9892,4,,Flood traffic,attack
0.224767,192.168.1.189,192.168.1.252,SSH,92,62536,22,,Repeated login attempts,attack
0.482828,192.168.1.249,89.52.167.219,DNS,691,8586,819,ACK,Normal communication,benign
0.270911,192.168.1.90,132.176.106.195,HTTP,1154,21043,1003,FIN,Normal communication,benign
0.243819,192.168.1.219,192.168.1.201,SSH,96,62151,22,,Repeated login attempts,attack
0.28862,84.240.130.129,192.168.1.65,UDP,1873,24632,97,,Flood traffic,attack
0.412591,192.168.1.97,184.41.29.175,TCP,3328,13307,443,PSH,Large outbound data,attack
0.044086,192.168.1.117,45.33.158.97,DNS,518,42498,53,,Suspicious DNS payload,attack
0.358515,192.168.1.190,24.186.226.198,TCP,60,11337,5236,SYN,Port scan attempt,attack
0.449804,148.88.229.86,192.168.1.78,UDP,1318,64642,82,,Flood traffic,attack
0.140907,72.246.235.159,192.168.1.138,TCP,60,34131,907,RST,Connection reset flood,attack
0.01864,192.168.1.158,58.15.44.83,UDP,67,24270,568,ACK,Normal communication,benign
0.147536,192.168.1.202,192.168.1.93,SSH,92,29322,22,,Repeated login attempts,attack
0.164873,192.168.1.19,21.161.94.124,TCP,60,50302,9370,SYN,Port scan attempt,attack
0.01868,192.168.1.162,21.8.176.247,TCP,1023,1230,484,SYN,Normal communication,benign
0.244242,24.92.30.255,192.168.1.141,UDP,1916,61938,30,,Flood traffic,attack
0.038894,192.168.1.107,37.251.118.20,HTTP,1176,48081,866,,Normal communication,benign
0.463104,192.168.1.237,192.168.1.236,SSH,139,40897,22,,Repeated login attempts,attack
0.190077,94.250.128.15,192.168.1.92,UDP,1359,63049,992,,Flood traffic,attack
0.487372,192.168.1.39,192.168.1.7,HTTP,437,6076,232,SYN-ACK,Normal communication,benign
0.042708,56.70.93.8,192.168.1.214,UDP,1806,6968,440,,Flood traffic,attack
0.009224,192.168.1.253,129.27.240.21,TCP,60,1494,6591,SYN,Port scan attempt,attack
0.290514,192.168.1.204,192.168.1.111,FTP,715,54693,263,RST,Normal communication,benign
0.210524,192.168.1.166,192.168.1.26,TCP,195,61422,411,,Normal communication,benign
0.245414,192.168.1.103,192.168.1.252,SSH,81,25000,22,,Repeated login attempts,attack
0.000378,91.20.198.81,192.168.1.32,UDP,1753,21164,508,,Flood traffic,attack
0.248153,192.168.1.144,192.168.1.151,HTTP,290,43598,467,SYN,Normal communication,benign
0.005714,192.168.1.146,192.168.1.28,FTP,1018,60042,262,ACK,Normal communication,benign
0.085136,192.168.1.208,187.189.189.27,TCP,1678,36134,443,PSH,Large outbound data,attack
0.287057,112.195.242.2,192.168.1.93,UDP,1666,48853,811,,Flood traffic,attack
0.466568,192.168.1.225,132.67.192.216,HTTPS,726,44454,257,,Normal communication,benign
0.088215,39.171.137.135,192.168.1.191,UDP,1210,36980,324,,Flood traffic,attack
0.387862,192.168.1.105,34.78.37.129,TCP,3251,9769,443,PSH,Large outbound data,attack
0.484563,70.205.229.73,192.168.1.209,UDP,1534,55148,910,,Flood traffic,attack
0.418177,192.168.1.66,192.168.1.68,HTTP,1038,27638,743,FIN,Normal communication,benign
0.043837,192.168.1.134,192.168.1.44,UDP,674,22046,350,,Normal communication,benign
0.21156,192.168.1.212,192.168.1.148,DNS,523,62860,48,PSH,Normal communication,benign
0.302202,192.168.1.121,199.130.81.144,TCP,60,5647,976,SYN,Port scan attempt,attack
0.449685,192.168.1.219,140.53.167.250,FTP,746,18602,104,SYN-ACK,Normal communication,benign
0.326793,115.186.225.65,192.168.1.2,TCP,60,37512,571,RST,Connection reset flood,attack
0.033499,192.168.1.35,192.168.1.148,HTTPS,97,59495,548,PSH,Normal communication,benign
0.25043,192.168.1.226,99.226.125.250,FTP,446,5424,648,ACK,Normal communication,benign
0.17432,192.168.1.107,155.241.214.114,TCP,60,55375,86,SYN,Port scan attempt,attack
0.484367,192.168.1.182,192.168.1.236,HTTPS,339,63262,204,RST,Normal communication,benign
0.075925,192.168.1.175,192.106.200.182,TCP,1853,58496,443,PSH,Large outbound data,attack
0.426573,192.168.1.69,192.168.1.146,DNS,112,50725,49,SYN,Normal communication,benign
0.070625,147.37.80.160,192.168.1.153,UDP,1568,31636,297,,Flood traffic,attack
0.287036,192.168.1.132,139.6.198.172,HTTPS,746,55874,181,ACK,Normal communication,benign
0.428246,192.168.1.206,192.168.1.127,FTP,466,13588,337,SYN,Normal communication,benign
0.325469,192.168.1.190,58.15.44.83,TCP,60,60449,5133,SYN,Port scan attempt,attack
0.098385,192.168.1.121,192.168.1.134,HTTP,923,14181,73,SYN,Normal communication,benign
0.109456,192.168.1.114,192.168.1.91,FTP,187,24798,197,,Normal communication,benign
0.067287,192.168.1.159,66.63.79.99,SSH,269,19635,545,,Normal communication,benign
0.356859,192.168.1.14,192.168.1.89,SSH,369,47231,90,RST,Normal communication,benign
0.328616,192.168.1.249,192.168.1.184,TCP,1053,19880,900,RST,Normal communication,benign
0.273648,192.168.1.221,192.168.1.60,SSH,144,59358,22,,Repeated login attempts,attack
0.050305,192.168.1.212,192.168.1.179,HTTP,1010,34777,394,,Normal communication,benign
0.48144,42.140.83.22,192.168.1.160,UDP,1790,65182,777,,Flood traffic,attack
0.133737,192.168.1.230,78.252.70.60,TCP,60,3806,2178,SYN,Port scan attempt,attack
0.009047,192.168.1.186,152.240.209.29,FTP,1193,55242,730,PSH,Normal communication,benign
0.456743,192.168.1.18,192.168.1.231,SSH,686,51435,344,,Normal communication,benign
0.215828,192.168.1.24,78.20.143.233,HTTPS,259,3702,345,SYN-ACK,Normal communication,benign
0.281864,192.168.1.237,192.168.1.34,SSH,98,25636,22,,Repeated login attempts,attack
0.487042,192.168.1.189,192.168.1.122,UDP,497,26457,921,FIN,Normal communication,benign
0.247372,192.168.1.205,91.118.195.226,HTTP,481,40803,377,ACK,Normal communication,benign
0.361933,192.168.1.249,199.130.81.144,UDP,927,55605,199,ACK,Normal communication,benign
0.083322,29.151.219.238,192.168.1.240,TCP,60,51296,67,RST,Connection reset flood,attack
0.051068,192.168.1.54,192.168.1.40,SSH,115,47678,22,,Repeated login attempts,attack
0.099556,192.168.1.200,192.168.1.220,HTTPS,688,23221,1014,SYN,Normal communication,benign
0.010864,192.168.1.56,192.168.1.30,TCP,556,45905,799,,Normal communication,benign
0.051773,153.230.191.36,192.168.1.22,UDP,1642,43178,672,,Flood traffic,attack
0.098718,192.168.1.224,83.18.171.191,FTP,244,34844,788,PSH,Normal communication,benign
0.454329,192.168.1.146,186.137.235.27,TCP,60,30631,2155,SYN,Port scan attempt,attack
0.170386,188.15.26.150,192.168.1.189,UDP,1270,46212,563,,Flood traffic,attack
0.245875,95.30.42.93,192.168.1.254,TCP,60,46510,453,RST,Connection reset flood,attack
0.313131,192.168.1.167,120.83.63.243,TCP,60,56934,9296,SYN,Port scan attempt,attack
0.080395,192.168.1.129,177.232.242.106,DNS,861,50263,53,RST,Normal communication,benign
0.436839,32.144.199.2,192.168.1.223,TCP,60,22179,279,RST,Connection reset flood,attack
0.009178,192.168.1.30,37.220.78.163,HTTP,192,56966,827,ACK,Normal communication,benign
0.051721,119.82.59.254,192.168.1.128,UDP,1247,10028,403,,Flood traffic,attack
0.266449,160.89.65.134,192.168.1.199,TCP,60,14432,877,RST,Connection reset flood,attack
0.08122,192.168.1.74,168.85.67.110,TCP,60,17528,2870,SYN,Port scan attempt,attack
0.327183,192.168.1.102,153.17.48.16,TCP,96,6575,95,FIN,Normal communication,benign
0.319985,160.124.58.4,192.168.1.132,UDP,1429,15934,309,,Flood traffic,attack
0.104857,192.168.1.92,192.168.1.122,SSH,469,20124,953,ACK,Normal communication,benign
0.004058,192.168.1.250,49.185.180.80,FTP,321,39252,116,ACK,Normal communication,benign
0.02264,192.168.1.162,192.168.1.204,SSH,137,26812,22,,Repeated login attempts,attack
0.060119,192.168.1.158,82.180.145.35,TCP,60,29555,5274,SYN,Port scan attempt,attack
0.320551,112.48.27.135,192.168.1.135,UDP,1506,58875,218,,Flood traffic,attack
0.246269,192.168.1.202,59.135.27.69,SSH,828,53735,559,,Normal communication,benign
0.133895,192.168.1.91,66.215.44.212,UDP,760,34505,713,ACK,Normal communication,benign
0.416687,192.168.1.114,26.15.126.211,UDP,967,45334,942,PSH,Normal communication,benign
0.43127,45.33.158.97,192.168.1.207,UDP,1232,65416,106,,Flood traffic,attack
0.453348,192.168.1.246,29.75.154.235,SSH,908,64192,524,RST,Normal communication,benign
0.434428,192.168.1.226,82.62.50.156,TCP,60,6509,5722,SYN,Port scan attempt,attack
0.297069,192.168.1.168,105.33.125.125,TCP,60,23517,7087,SYN,Port scan attempt,attack
0.327278,192.168.1.170,134.200.6.155,TCP,3561,36933,443,PSH,Large outbound data,attack
0.014397,192.168.1.48,160.6.106.246,DNS,342,39831,53,,Suspicious DNS payload,attack
0.248473,192.168.1.165,81.161.65.88,UDP,853,20267,160,RST,Normal communication,benign
0.027439,95.14.189.180,192.168.1.26,TCP,60,61334,658,RST,Connection reset flood,attack
0.069048,192.168.1.89,192.168.1.52,TCP,166,27167,71,SYN-ACK,Normal communication,benign
0.068171,192.168.1.113,192.168.1.87,DNS,918,55234,916,,Normal communication,benign
0.289305,192.168.1.119,192.168.1.73,SSH,137,44676,22,,Repeated login attempts,attack
0.464679,192.168.1.49,146.69.224.150,HTTP,671,19345,680,FIN,Normal communication,benign
0.418885,155.241.47.219,192.168.1.151,UDP,1120,32064,201,,Flood traffic,attack
0.273658,192.168.1.77,173.46.76.67,HTTPS,1168,61531,983,SYN-ACK,Normal communication,benign
0.452281,192.168.1.212,192.168.1.174,SSH,474,18614,71,RST,Normal communication,benign
0.045591,192.168.1.254,192.168.1.28,HTTPS,1083,16315,301,RST,Normal communication,benign
0.078869,192.168.1.225,156.176.129.61,TCP,2204,65270,443,PSH,Large outbound data,attack
0.033682,192.168.1.126,192.168.1.20,HTTPS,1173,47724,158,FIN,Normal communication,benign
0.008282,192.168.1.73,39.121.114.181,FTP,1016,43379,697,SYN,Normal communication,benign
0.057143,81.164.144.99,192.168.1.181,TCP,60,37027,17,RST,Connection reset flood,attack
0.48731,143.173.53.221,192.168.1.174,UDP,1430,28025,399,,Flood traffic,attack
0.09361,192.168.1.96,192.168.1.233,HTTP,517,36222,753,RST,Normal communication,benign
0.312195,192.168.1.211,192.168.1.144,SSH,146,44951,22,,Repeated login attempts,attack
0.265847,192.168.1.7,78.127.86.227,TCP,822,38419,444,RST,Normal communication,benign
0.036642,192.168.1.230,192.168.1.39,SSH,99,41852,22,,Repeated login attempts,attack
0.442869,53.187.189.31,192.168.1.125,UDP,1950,51709,844,,Flood traffic,attack
0.315611,192.168.1.109,192.168.1.43,UDP,701,15454,1011,ACK,Normal communication,benign
0.133624,192.168.1.20,91.118.195.226,TCP,2966,48614,443,PSH,Large outbound data,attack
0.482269,192.168.1.111,192.168.1.217,FTP,90,32098,877,ACK,Normal communication,benign
0.009353,192.168.1.152,192.168.1.161,SSH,94,48514,22,,Repeated login attempts,attack
0.482052,192.168.1.3,192.168.1.218,SSH,63,32135,965,SYN,Normal communication,benign
0.350304,192.168.1.61,192.168.1.74,HTTPS,53,53127,126,SYN,Normal communication,benign
0.062394,192.168.1.9,192.168.1.160,SSH,903,12424,963,RST,Normal communication,benign
0.089297,192.168.1.199,43.93.178.255,DNS,569,40070,53,,Suspicious DNS payload,attack
0.315428,42.218.106.219,192.168.1.103,UDP,1343,13434,815,,Flood traffic,attack
0.044673,192.168.1.115,192.168.1.35,TCP,702,45803,295,PSH,Normal communication,benign
0.208559,192.168.1.44,192.168.1.122,TCP,191,42215,359,,Normal communication,benign
0.09995,192.168.1.53,78.252.70.60,TCP,60,28281,9413,SYN,Port scan attempt,attack
0.13495,192.168.1.59,35.33.75.161,TCP,60,4667,4438,SYN,Port scan attempt,attack
0.24868,192.168.1.196,192.168.1.236,SSH,115,57468,22,,Repeated login attempts,attack
0.164416,180.103.158.46,192.168.1.152,UDP,1162,4436,563,,Flood traffic,attack
0.043999,192.168.1.46,192.168.1.124,DNS,825,59370,761,ACK,Normal communication,benign
0.089416,98.110.166.224,192.168.1.128,TCP,60,49930,695,RST,Connection reset flood,attack
0.239474,192.168.1.47,192.168.1.223,SSH,115,50425,22,,Repeated login attempts,attack
0.023768,192.168.1.143,192.168.1.61,UDP,519,33265,938,PSH,Normal communication,benign
0.062773,192.168.1.95,147.89.255.160,TCP,60,6085,7480,SYN,Port scan attempt,attack
0.219252,192.168.1.82,116.102.131.204,DNS,373,5616,53,,Suspicious DNS payload,attack
0.101969,192.168.1.124,192.168.1.224,DNS,635,40334,715,PSH,Normal communication,benign
0.095654,192.168.1.199,181.25.251.145,HTTP,879,55653,853,PSH,Normal communication,benign
0.044739,192.168.1.20,24.199.245.129,HTTP,825,45296,19,ACK,Normal communication,benign
0.454217,192.168.1.98,192.168.1.220,HTTP,120,60466,328,RST,Normal communication,benign
0.434606,192.168.1.224,50.206.233.161,TCP,60,27146,5259,SYN,Port scan attempt,attack
0.007208,192.168.1.199,76.38.76.238,TCP,60,63462,9297,SYN,Port scan attempt,attack
0.013549,44.174.109.103,192.168.1.154,UDP,1978,10096,19,,Flood traffic,attack
0.051613,192.168.1.1,197.38.130.16,SSH,985,19896,206,SYN,Normal communication,benign
0.247426,192.168.1.129,192.168.1.172,HTTP,141,37484,223,FIN,Normal communication,benign
0.315999,192.168.1.239,104.106.101.216,DNS,547,49740,53,,Suspicious DNS payload,attack
0.092579,192.168.1.178,155.200.153.45,SSH,1010,45341,36,,Normal communication,benign
0.407949,192.168.1.143,165.105.138.145,FTP,981,61591,518,RST,Normal communication,benign
0.187262,192.168.1.113,34.78.37.129,DNS,511,38011,53,,Suspicious DNS payload,attack
0.423015,192.168.1.95,156.45.117.206,SSH,662,8297,255,SYN-ACK,Normal communication,benign
0.066277,192.168.1.250,40.113.81.92,HTTPS,666,59808,66,PSH,Normal communication,benign
0.287839,192.168.1.195,192.168.1.235,UDP,54,62877,639,FIN,Normal communication,benign
0.287659,192.168.1.195,140.18.179.87,DNS,282,28781,53,,Suspicious DNS payload,attack
0.070956,192.168.1.95,192.168.1.24,SSH,127,9791,22,,Repeated login attempts,attack
0.046667,192.168.1.230,113.65.97.165,TCP,60,3069,2634,SYN,Port scan attempt,attack
0.456996,192.168.1.98,192.168.1.230,SSH,101,19097,22,,Repeated login attempts,attack
0.051046,192.168.1.80,192.168.1.100,DNS,1168,24029,570,SYN-ACK,Normal communication,benign
0.26414,192.168.1.185,192.168.1.248,SSH,87,38675,22,,Repeated login attempts,attack
0.189244,192.168.1.205,33.147.106.126,TCP,60,4112,8118,SYN,Port scan attempt,attack
0.289027,192.168.1.134,192.168.1.137,DNS,831,2072,679,RST,Normal communication,benign
0.188624,192.168.1.234,140.202.2.186,UDP,1117,33854,398,ACK,Normal communication,benign
0.454167,192.168.1.17,192.168.1.236,SSH,506,54371,797,,Normal communication,benign
0.080717,192.168.1.239,74.111.8.60,DNS,412,29491,53,,Suspicious DNS payload,attack
0.013711,192.168.1.42,192.168.1.178,SSH,125,37665,22,,Repeated login attempts,attack
0.045735,192.168.1.108,111.155.195.4,TCP,60,57689,7054,SYN,Port scan attempt,attack
0.432247,192.168.1.107,192.168.1.118,HTTPS,830,32292,735,PSH,Normal communication,benign
0.134333,192.168.1.16,192.168.1.57,HTTP,725,20372,342,SYN-ACK,Normal communication,benign
0.474736,192.168.1.143,21.162.74.104,FTP,960,46196,834,PSH,Normal communication,benign
0.450279,192.168.1.160,192.168.1.243,SSH,128,33900,22,,Repeated login attempts,attack
0.172766,192.168.1.98,170.140.116.13,TCP,60,27889,2338,SYN,Port scan attempt,attack
0.098639,192.168.1.122,192.168.1.194,UDP,850,60709,717,SYN,Normal communication,benign
0.444739,192.168.1.169,192.168.1.165,HTTPS,1126,16802,298,SYN-ACK,Normal communication,benign
0.112292,192.168.1.13,192.168.1.240,SSH,113,47118,22,,Repeated login attempts,attack
0.006568,192.168.1.182,192.168.1.103,TCP,119,37540,130,,Normal communication,benign
0.068979,192.168.1.247,113.53.210.211,DNS,1117,41268,459,ACK,Normal communication,benign
0.050338,192.168.1.23,192.168.1.92,SSH,83,18854,22,,Repeated login attempts,attack
0.044343,192.168.1.145,40.67.42.108,TCP,60,1709,7585,SYN,Port scan attempt,attack
0.219387,192.168.1.145,192.168.1.105,FTP,953,57160,704,SYN-ACK,Normal communication,benign
0.129587,192.168.1.111,20.128.203.158,TCP,60,40568,520,SYN,Port scan attempt,attack
0.040512,192.168.1.88,192.168.1.199,SSH,98,12453,22,,Repeated login attempts,attack
0.23672,192.168.1.143,192.168.1.124,FTP,766,25240,138,ACK,Normal communication,benign
0.414148,192.168.1.122,192.168.1.12,DNS,705,20947,205,PSH,Normal communication,benign
0.319873,192.168.1.56,192.168.1.153,TCP,138,43253,923,PSH,Normal communication,benign
0.106607,192.168.1.81,192.168.1.86,SSH,148,21212,22,,Repeated login attempts,attack
0.010786,115.194.125.142,192.168.1.247,UDP,1170,18399,280,,Flood traffic,attack
0.463764,192.168.1.252,187.26.180.122,TCP,1572,10772,443,PSH,Large outbound data,attack
0.068761,192.168.1.153,192.168.1.114,HTTPS,188,51194,146,RST,Normal communication,benign
0.172828,192.168.1.114,192.168.1.160,HTTP,924,36584,624,ACK,Normal communication,benign
0.268594,192.168.1.211,130.198.5.120,TCP,60,6683,2450,SYN,Port scan attempt,attack
